"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"79204157","11000-Sq-ft-Commercial-Land-FOR-Sale-Rajarajeshwari-Nagar-in-Bangalore&id=4d423739323034313537"," Commercial Land for Resale in RR Nagar","2025-09-02T19:46:02.000Z",,"230000000","20909","₹","Commercial Land for sale in RR nagar Uttarahalli Main Road Suitable for building Commercial Complex, Luxury Apartments, MNC, Hospitals, or any other Commercial Establishment.  This property is crystal clear Property with up to date documents.  Contact immediately for further details and for site inspection.",,,"19201|ARS Textiles","19201|Shopping City Hypermarket","19202|S-VYASA Deemed to be University School of Advanced Studies","19202|National Hill View Public School","19203|Unity Hospital","19203|Rajarajeshwari General Hospital","19210|Jnana Bharathi Railway Station","19210|Jnanabharathi Metro Station",,"Tonye Drink and Dine, Sports to Health.","12.915409,77.515634","Deepak Srinivas","DN Property Solutions",,"12850",,,"North",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/01/Photo_h180_w240/79204157_1_hatsAppImage20250326at15.12.50e59d978a_180_240.jpg"
"81228091","4000-Sq-ft-Commercial-Land-FOR-Sale-Coffee-Board-layout-in-Bangalore&id=4d423831323238303931"," Commercial Land for Resale in Coffee Board Layout","2025-09-05T05:09:53.000Z","Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,RO Water System,Conference Room","92000000","23000","₹","COMMERCIAL PLOT SALE IN COFFEE BOARD LAYOUT. 50X80. WEST FACING. BDA APPROVED. 60 FEET ROAD. RATE 23000 PER SQFT",,,"19202|Dhee Global School","19202|New Light International School",,,,,,,,"Esteem Mall","13.05046761,77.60543264","Jagadish",,,"12850",,,"West",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/05/Photo_h180_w240/81228091_2_PropertyImage917-1099823522866_180_240.jpg"
"73926927","4100-Sq-ft-Commercial-Land-FOR-Sale-Banashankari-Stage-2-in-Bangalore&id=4d423733393236393237"," Commercial Land for Resale in Stage 2nd Banashankari","2025-08-22T01:10:49.000Z",,"150000000","36585","₹","BSK 2nd stage prime commercial property for sale 4100 sqft 50x82 north facing with old house Price Rs.15.00 Cr Negotiable",,,"19201|SBI Bank","19202|Shirdi Sai Engineering College","19202|Ssm Public School","19203|JBS Hospital","19203|Digvish Hospital",,,,,"Near BDA Complex","12.92404646,77.56705884","Gangadhar Gowda","Coldwell Banker Value Add Realty",,"12850",,,"North",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Sep/23/Photo_h180_w240/73926927_1_hatsAppImage20240728at13.26.351_180_240.jpeg"
"80977645","7000-Sq-ft-Commercial-Land-FOR-Sale-Indira-Nagar-in-Bangalore&id=4d423830393737363435"," Commercial Land for Resale in Indiranagar","2025-08-18T11:12:36.000Z",,"500000000","71429","₹","Indiranagar Commercial Plot7000 Sqft",,,"19201|Urban Vault","19201|Urban Vault","19202|Green Valley English School","19202|Frank Anthony Public School","19203|Sir CV Raman General Hospital","19203|Chinmaya Mission Hospital","19210|Lakshmipura Bus Stop","19210|Indiranagar Metro Station",,"Indiranagar","12.97360816,77.64114595","Mustaque Ahmed","CBRE South Asia Pvt Ltd.",,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"74188821","2278-Sq-ft-Commercial-Land-FOR-Sale-Frazer-Town-in-Bangalore&id=4d423734313838383231"," Commercial Land for Resale in Pulikeshi Nagar","2025-08-18T08:04:47.000Z",,"59228000","26000","₹","Commercial land available on sale in Frazer town that can be used as semi commercial as well. 2 sides open, close to the main road, easy access to all other locations and for your daily needs.",,,"19201|Madeena Super Market","19202|St Francis Xavier Girls High School","19202|Fatima Girls Pre University College","19203|Annaswamy Mudhaliar Hospital","19203|Skymedi Healthcare","19210|Bangalore East Railway Station",,,,"Close to the main road, Frazer town.","12.997201,77.613559","Infimax Advisors ","Infimax Advisors Pvt. Ltd",,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"80617217","33000-Sq-ft-Commercial-Land-FOR-Sale-Jigani-Industrial-Area-in-Bangalore&id=4d423830363137323137"," Commercial Land for Resale in Jigani Industrial Area","2025-07-27T23:25:04.000Z",,"191400000","5800","₹","This is east facing in kIDB jigani industrial area",,,"19201|Cipla","19201|Hni Autotech Pvt Ltd","19203|YK Hospital",,,,,,,,"12.80522379,77.6281917","V S  Ahmad","Sweekar Estate Agency",,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/24/Photo_h180_w240/80617217_1_hatsAppImage20250723at09.49.061_180_240.jpeg"
"78545789","1200-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423738353435373839"," Commercial Land for Resale in ","2025-08-16T19:09:51.000Z",,"18500000","15417","₹","facing 60 feet road",,,,,,,,,,,,"vibgour school",,"Bharath","Bharath Estate",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"81276107","1499-Sq-ft-Commercial-Land-FOR-Sale-Devanahalli-in-Bangalore&id=4d423831323736313037"," Commercial Land for New Property in Kuteera Green Homes at Devanahalli","2025-09-08T09:35:30.000Z",,"4077600","2720","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,"19201|Kiadb It Park","19201|Drogher's Hub Supermarket","19202|Nagarjuna College of Engineering and Technology Bangalore","19202|Adarsha Institute of Technology Bangalore","19203|Akash Medical College Hospital","19203|Akash Hospital","19209|Kempegowda International Airport Bengaluru","19210|Akash Hospital Road","19210|Airport Railway Station",,"13.24032816,77.71506051","Paveen Appi",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"80859449","2400-Sq-ft-Commercial-Land-FOR-Sale-HBR-Layout-in-Bangalore&id=4d423830383539343439"," Commercial Land for Resale in Hbr Layout","2025-08-09T10:24:52.000Z",,"84000000","35000","₹","A commercial plot is a piece of land designated and zoned for business or income-generating activities, such as retail, office, or industrial spaces. These plots are distinct from residential or agricultural land and are subject",,,"19201|D Mart","19201|Infatry Tech Park","19202|H.m.r. International School","19202|Royal Public School","19203|Centre For Diabetes And Endocrino Care","19203|Altius Multi-speciality Hospital, HBR Layout","19210|Arabic College Metro Station","19210|Saraipalya Bus Stop",,"HSR Layout","13.04166407,77.63261682","Santosh","S2 Milkyway Links",,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"79595377","6400-Sq-ft-Commercial-Land-FOR-Sale-St-Johns-Road-in-Bangalore&id=4d423739353935333737"," Commercial Land for Resale in Saint Johns Road","2025-07-13T23:45:29.000Z",,"270000000","42188","₹","Located just minutes from Commercial Street and MG Road, this wellpositioned property is ideal for commercial development. Perfect for corporate offices, showrooms, or a branded commercial building, it offers high visibility and excellent connectivity in one of Bangalores most soughtafter business hubs.",,,,,,,,,,,,"Close to Lemon Tree Hotel","12.98456801,77.61440516","Sevenraj","Sevenrajs Estate Agency",,"12850",,,"West",,"Bangalore",,"Bangalore, Karnataka",,,,,
"81008137","4800-Sq-ft-Commercial-Land-FOR-Sale-Koramangala-Block-5-in-Bangalore&id=4d423831303038313337"," Commercial Land for Resale in Block 5th Koramangala","2025-09-09T23:45:27.000Z","RO Water System","144000000","30000","₹","Commercial come Residential property with 4t feet road fit for construction of both Residential Appartment or Commercial",,,"19202|Neena English High School","19203|Acura Speciality Hospital",,,,,,,,"BDA COMPLEX","12.9356077,77.6193533","Sandstone Properties",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"73722167","50000-Sq-ft-Commercial-Land-FOR-Sale-Vijayapura-Town-in-Bangalore&id=4d423733373232313637"," Commercial Land for Resale in Vijayapura Town","2025-09-08T17:35:02.000Z",,"90000000","1800","₹","Commercial land is available for sale. It is a good location property. Please contact for more details.",,,,,,,,,,,,,"13.29693672,77.79928642","saji",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"80850907","2400-Sq-ft-Commercial-Land-FOR-Sale-Banashankari-stage-6-in-Bangalore&id=4d423830383530393037"," Commercial Land for Resale in Banashankari 6Th Stage at Stage 6th Banashankari","2025-08-08T11:12:31.000Z",,"64900000","27042","₹","good location",,,"19201|Attic Decor","19202|Rv College Of Architecture","19202|Sarkari Hiriya Prathamika Shale","19210|Yelachenahalli Metro Station (Green Line)","19210|Chikkegowdanapalya Bus Stop",,,,,"clear tittle","12.88418878,77.51030534","SURESH","Fortune Homes",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/05/14/Project-Photo-2-Banashankari-6Th-Stage-Bangalore-5001735_963_1280_310_462.jpg"
"80574647","6000-Sq-ft-Commercial-Land-FOR-Sale-JP-Nagar-Phase-8-in-Bangalore&id=4d423830353734363437"," Commercial Land for Resale in Phase 8th JP Nagar","2025-07-21T10:04:12.000Z",,"132000000","22000","₹","On JP Nagar 8th Phase near BK Circle 6000 Sq ft Commercial land corner site is for sales",,,"19202|Glitzy Public School","19202|Srinidhi Public School","19203|Sai Kiran Dental Care",,,,,,,"Upcoming Gottigere metro","12.875273,77.577541","Srinivas","Shree Propeties &amp; Real Estate",,"12850",,,"South -West",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Jul/21/Photo_h180_w240/80574647_9_MG20250721WA0042_180_240.jpg"
"77888005","2105-Sq-ft-Commercial-Land-FOR-Sale-Vidyaranyapura-in-Bangalore&id=4d423737383838303035"," Commercial Land for Resale in Vidyaranyapura","2025-08-20T23:27:43.000Z",,"35000000","16627","₹","South East corner Commercial property with a nice approach road , close proximity to Vidyaranyapura last bus stop",,,"19201|Max","19202|Sri Sri Ravishankar Vidya Mandir","19202|Sri Sri Ravishankar Vidya Mandir","19203|Soukya Hospital","19203|Spandana Clinic","19210|Kanshiram Nagar Bus Stop","19210|Vidyaranyapura Last Bus Stop",,,"HMT lwyout","13.08391159,77.55304593","Dhananjay","Way 2 Realty",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"78493921","7065-Sq-ft-Commercial-Land-FOR-Sale-Devanahalli-in-Bangalore&id=4d423738343933393231"," Commercial Land for Resale in Devanahalli","2025-08-20T07:22:58.000Z",,"96790500","13700","₹","Commercial Property FOR SALE in Devanahalli on HighwayPlot size  7065 sqft for immediate saleHighly suitable for any commercial developments.",,,"19201|Drogher's Hub Supermarket","19201|Kiadb It Park","19202|Akash International Residential Public School","19202|Daffodils School","19203|Ramaiah Leena Hospital","19203|Akash Medical College Hospital","19209|Kempegowda International Airport Bengaluru","19210|Devanahalli Bus Stop","19210|Devanahalli Old Bus Stand","Located on NH207 Highway Doddaballapura to Devanahalli STRR road","13.24032816,77.71506051","Saravana RS","Touchstone Properties",,"12850",,,"South",,"Bangalore",,"Bangalore, Karnataka",,,,,
"80866541","9790-Sq-ft-Commercial-Land-FOR-Sale-JP-Nagar-in-Bangalore&id=4d423830383636353431"," Commercial Land for Resale in J P Nagar","2025-08-10T09:22:53.000Z",,"330700000","33779","₹","This is commercial land ideal for large projects like software company or hospitals etc this is opp to park,  total plot area 9790 sq feet   frontage is 55 sq feet depth is 178 sq feet  exactly opp to park . this is most expensive location going really cheap.",,,"19201|The Big Market","19201|Kalyani Magnum Techpark","19202|Belagodu College","19202|The New Age Mirambika School","19203|Monica Play Home","19203|Supra South City Hospital","19210|Green Line Jaya Prakash Nagar Metro Station","19210|J P Nagar 4Th Phase Metro Station",,"jp nagar 3rd phase","12.90369008,77.58574868","RAVINDRA  R","Cornerstone Estates",,"12850",,,"North - East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Aug/10/Photo_h180_w240/80866541_1_525330438213_180_240.jpg"
"81098013","200000-Sq-yrd-Commercial-Land-FOR-Sale-NH-7-in-Bangalore&id=4d423831303938303133"," Commercial Land for Resale in National Highway 44","2025-08-27T00:12:53.000Z",,"900000000","500","₹","The land connected to NH7  and State highway,  its useful land commercial and Residential",,,,,,,,,,,,"Near by Ayodya hotel and Amaravathi hotel","13.0220479,77.6482815","Ashwath",,,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"78049723","2800-Sq-ft-Commercial-Land-FOR-Sale-Judicial-Layout-in-Bangalore&id=4d423738303439373233"," Commercial Land for Resale in Judicial Layout, Yelahanka","2025-08-24T08:05:44.000Z",,"67200000","24000","₹","this is pure commercial property located in judicial layout, yelahanka having bbmp a katha having 60 feet road. fully developed area well connected to airpot main road and yelahanka newtown and very near MALL of asia and IT hub. serious buyers call for more details and site visits",,,"19203|Sapthagiri Super Speciality Clinic",,,,,,,,,"GKVK campus, Allasandra, Mall of asia","13.0774945,77.5870169","Mano Vikas Vikas","SLR Properties",,"12850",,,"West",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Mar/02/Photo_h180_w240/78049723_3_hatsAppImage20250302at10.58.587c753b6a_180_240.jpg"
"71974027","2400-Sq-ft-Commercial-Land-FOR-Sale-Anjanapura-Township-in-Bangalore&id=4d423731393734303237"," Commercial Land for Resale in Anjanapura at Anjanapura Township","2025-07-29T07:53:56.000Z","RO Water System,Service/Goods Lift,Intercom Facility","34800000","14500","₹","fast developing commercial area",,,"19202|Interactive Pre School","19202|Jubilee National Public School","19210|Kembathalli Bus Stop","19210|Golhalli Railway Station",,,,,,"near nps school","12.85530323,77.56811446","abhilash shetty",,,"12850",,,"North",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2024/Apr/04/Photo_h180_w240/71974027_10_0230912150822_180_240.jpg"
"77769423","2400-Sq-ft-Commercial-Land-FOR-Sale-in-Bangalore&id=4d423737373639343233"," Commercial Land for Resale in ","2025-08-17T17:35:02.000Z",,"60000000","25000","₹",,,,,,,,,,,,,,,"Harish M",,,"12850",,,"West",,"Bangalore",,"Bangalore, Karnataka",,,,,
"79483029","2400-Sq-ft-Commercial-Land-FOR-Sale-HSR-Layout-Sector-7-in-Bangalore&id=4d423739343833303239"," Commercial Land for Resale in Sector 7 HSR Layout","2025-09-10T07:22:25.000Z",,"108000000","45000","₹","2400 SQFT East Facing Commercial Plot Is Available For Sale In HSR 7th Sector",,,,,,,,,,,,"Near BDA Complex","12.908989,77.635074","Dinakar  Shetty","D & J Corp",,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"79677345","2000-Sq-ft-Commercial-Land-FOR-Sale-Hennur-in-Bangalore&id=4d423739363737333435"," Commercial Land for New Property in Hennur Gardens","2025-08-14T09:23:38.000Z",,"42500000","21250","₹","pure proper commercial property in a better price located in hennur main road near hennur bande signal. opposite to multi specialty sparsh hospital . north west corner 2000 sq ft plot ,clear title documents located in prime developing area ,walk able distance to up coming Divya sree aviance tech park ,walk in crowded area ,1.5 km distance to manyata tech part ,suitable to build commercial show rooms ,hospital, veg and non veg restaurants ,party hall ,gym, for any sort of commercial activities. 80 feet  kempe gowda  road. nationalised bank loans are done ,crystal clear title property .",,,"19202|Bengaluru International School","19202|Vibgyor High School, Hennur","19203|Sushruta Nursing Home",,,,,,,"opposite to Sparsh multi specialty hopital,Divya sree avance tech park","13.0353305,77.6476815","Veeru  Reddy","Universal Ventures",,"12850",,,"North - West",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/24/Photo_h180_w240/79677345_1_hatsAppImage20250524at1.32.04PM_180_240.jpeg"
"77620783","21780-Sq-ft-Commercial-Land-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423737363230373833"," Commercial Land for Resale in Sarjapur Road","2025-08-25T02:41:31.000Z",,"162500000","7461","₹","Commercial land available for sale in very prime location in Sarjapur road near mutthanalur cross just 75 meters from Sarjapur main road very cleared documents 110 feet frontage suitable for hospital 5 Star hotel sports academy business tack park IT park software company conversation hall and much more please do contact for more details Nine Nine Seven Two Five Five Six Six Seven Seven",,,"19202|St Jeromes PU and Degree College","19202|St.Johns Medical College","19203|Columbia Asia Hospital Sarjapur Road",,,,,,,"Mutthanalur cross","12.91235,77.680996","Mohan",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,
"80127503","7-Acre-Industrial-Land-FOR-Sale-KIADB-Industrial-Area-in-Bangalore&id=4d423830313237353033"," Industrial Land for Resale in KIADB Industrial Area","2025-07-30T06:57:50.000Z",,"900000000","2952","₹","KIADB APPROVED PROPERTYEXCELLENT LOCATION","The land faces a road of 7m. The site is positioned near the close to bommasandra and jigani. The exact address of this industrial land for sale is KIADB Industrial Area, Bangalore - South, Karnataka.",,,,,,,,,,,"CLOSE TO BOMMASANDRA AND JIGANI","12.79851735,77.65840053","NT Realtors","NT Realtors",,"12800",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,
"81257165","55000-Sq-yrd-Commercial-Land-FOR-Sale-Hoskote-Malur-Road-in-Bangalore&id=4d423831323537313635"," Commercial Land for Resale in Hoskote Malur Road","2025-09-06T16:23:30.000Z",,"85000000","172","₹","Prime highway attached land for rent in Hoskote Malur Road",,,"19201|Greenmine Industries Pvt Ltd","19203|Bharani Hospital",,,,,,,,"Hoskote Malur Road","13.04427133,77.86818804","Syed Fuzail fuzail","Daulaths Estate",,"12800",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,"2001","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/06/Photo_h180_w240/81257165_1_MG20250826WA0157_180_240.jpg"
